state,Year,Coal,Geothermal,Hydroelectric,NaturalGas,Nuclear,Other,OtherBiomass,OtherGases,Petroleum,PumpedStorage,Solar,Total,Wind,Wood,Price_Residential,lat,lng
VA,2007,177103730,0,6241320,54519200,136342375,2384725,3866225,0,10484745,-8101415,0,391802535,0,8961630,8.74,37.5222512,-78.6681938
VA,2008,158881780,0,5054965,46575415,139653820,2171025,3910860,0,5751800,-8188440,0,363392655,0,9581440,9.62,37.5222512,-78.6681938
VA,2009,127996440,0,7393150,61006920,141061260,2100210,3546015,0,5438300,-6673545,0,350410330,0,8541580,10.61,37.5222512,-78.6681938
VA,2010,50918442,0,3000364,33998250,53143798,828242,1630690,0,2585722,-2981204,0,145932912,0,2808608,10.45,37.5222512,-78.6681938
VA,2011,39762226,0,2420778,36664746,51095994,940478,1579276,0,1005292,-2939078,0,133341718,0,2812006,10.64,37.5222512,-78.6681938
VA,2012,28361590,0,2087548,50075498,57446780,793378,1845308,0,727936,-2731148,0,141478470,0,2871580,11.08,37.5222512,-78.6681938
VA,2013,42321002,0,2507340,45302334,58652462,949534,1919450,0,626576,-2378000,0,153793130,0,3892434,10.84,37.5222512,-78.6681938
VA,2014,104092920,0,4775940,104407830,151104885,2498835,5485055,0,6024535,-6476770,0,385687190,0,13773965,11.1,37.5222512,-78.6681938
VA,2015,86157130,0,5792140,166421080,140301790,2307765,5515160,0,5539175,-5181910,0,422057960,0,15205630,11.37,37.5222512,-78.6681938
VA,2016,82497060,0,7357310,204524215,148659475,2309130,5529025,0,2677100,-5813180,104540,462774380,0,14929705,11.36,37.5222512,-78.6681938
VA,2017,53632110,0,5581775,222535440,152768670,1066610,4537020,0,2280625,-6388975,1566105,452086755,0,14507375,11.55,37.5222512,-78.6681938
VT,1990,0,0,2730062,130562,7232536,0,0,0,5086,0,0,10328216,0,229970,9.27,44.0604795,-72.6733274
VT,1991,0,0,2105438,190682,8216628,0,0,0,10488,0,0,10775970,0,252734,9.53,44.0604795,-72.6733274
VT,1992,0,0,1842996,126240,7469188,0,0,0,5376,0,0,9740284,0,296484,9.56,44.0604795,-72.6733274
VT,1993,0,0,1962572,41116,6744296,0,0,0,10058,0,0,9287530,0,529488,9.84,44.0604795,-72.6733274
VT,1994,0,0,2077306,11612,8631088,0,0,0,12708,0,0,11234060,0,501346,9.96,44.0604795,-72.6733274
VT,1995,0,0,1945314,13186,7717018,0,0,0,26968,0,0,10320124,0,617638,10.52,44.0604795,-72.6733274
VT,1996,0,0,2462768,194,7597580,0,0,0,7514,0,0,10700238,0,632182,10.99,44.0604795,-72.6733274
VT,1997,0,0,2134884,186,8533732,0,0,0,22412,0,0,11361076,0,669862,11.45,44.0604795,-72.6733274
VT,1998,0,0,2388098,1654,6715392,0,0,0,84590,0,0,9892594,0,702860,11.61,44.0604795,-72.6733274
VT,1999,0,0,2391392,36582,8118214,0,0,0,49956,0,0,11407186,27208,783834,12.17,44.0604795,-72.6733274
VT,2000,0,0,2442180,181580,9096130,0,0,44834,121760,0,0,12606028,24498,695046,12.3,44.0604795,-72.6733274
VT,2001,0,0,1768426,22000,8342240,0,0,0,63480,0,0,10961228,24266,740816,12.67,44.0604795,-72.6733274
VT,2002,0,0,2229844,6550,7925232,0,0,0,18812,0,0,10912380,20744,711198,12.78,44.0604795,-72.6733274
VT,2003,0,0,2308076,4058,8888304,0,0,0,45214,0,0,12055924,21658,788614,12.82,44.0604795,-72.6733274
VT,2004,0,0,2374512,6448,7716040,0,0,0,35600,0,0,10940758,22728,785428,12.94,44.0604795,-72.6733274
VT,2005,0,0,2421622,4480,8143094,0,0,0,20358,0,0,11433510,22972,820982,12.96,44.0604795,-72.6733274
VT,2006,0,0,3037330,3750,10213046,0,0,0,14742,0,0,14168688,21376,878444,13.39,44.0604795,-72.6733274
VT,2007,0,0,1293210,3778,9407456,0,0,0,15622,0,0,11647164,21022,906076,14.15,44.0604795,-72.6733274
VT,2008,0,0,2985808,5310,9790106,0,0,0,8532,0,0,13640432,20470,830206,14.48,44.0604795,-72.6733274
VT,2009,0,0,2971650,8862,10721216,0,48380,0,4878,0,0,14564696,23178,786532,14.9,44.0604795,-72.6733274
VT,2010,0,0,2693774,7566,9564946,0,50162,0,9018,0,0,13239980,27784,886732,15.57,44.0604795,-72.6733274
VT,2011,0,0,2849466,6554,9814710,0,50896,0,16316,0,3630,13552438,66370,744496,16.26,44.0604795,-72.6733274
VT,2012,0,0,2302642,5078,9978676,0,51292,0,6840,0,10128,13223572,213794,655122,17.01,44.0604795,-72.6733274
VT,2013,0,0,2571824,6058,9692654,0,51396,0,10206,0,34586,13769820,472068,931026,17.14,44.0604795,-72.6733274
VT,2014,0,0,2350642,4930,10121164,0,46978,0,10946,0,47072,14062788,622620,858436,17.47,44.0604795,-72.6733274
VT,2015,0,0,2278996,2986,0,0,37986,0,6112,0,96044,3964094,650730,891240,17.09,44.0604795,-72.6733274
VT,2016,0,0,2155034,3930,0,0,31262,0,8034,0,118062,3822414,582364,923728,17.37,44.0604795,-72.6733274
VT,2017,0,0,2560736,3614,0,0,23764,0,14266,0,197602,4282776,610812,871982,17.68,44.0604795,-72.6733274
WA,1990,14780558,0,174933416,576116,11484054,7500,12998,16920,85962,0,0,204143066,0,2245542,4.39,47.4073238,-120.5757999
WA,1991,15889558,0,178684794,920848,8459736,6,93266,194934,62328,0,0,205741124,0,1435654,4.36,47.4073238,-120.5757999
WA,1992,19316296,0,136649318,2547526,11384758,2,345620,468046,51490,0,0,172964858,0,2201802,4.46,47.4073238,-120.5757999
WA,1993,17670158,0,134624766,6395890,14269932,14,429980,445704,118868,0,0,175991552,0,2036240,4.6,47.4073238,-120.5757999
WA,1994,19662664,0,131150974,9641164,13479498,62564,449608,598322,90838,0,0,177172952,0,2037320,4.97,47.4073238,-120.5757999
WA,1995,11805890,0,165000306,9779208,13883756,358,394576,1101672,357830,0,0,204395172,0,2071576,4.97,47.4073238,-120.5757999
WA,1996,16134254,0,197035710,9414534,11176000,3904,334738,600442,374472,0,0,237316264,0,2242210,5.03,47.4073238,-120.5757999
WA,1997,27962076,0,416682204,11846644,24976540,0,889932,1161980,914356,0,0,488504668,0,4070936,4.95,47.4073238,-120.5757999
WA,1998,37248820,0,319258608,17385396,27664260,6164,845844,1395524,348172,0,0,408634032,0,4481244,5.03,47.4073238,-120.5757999
WA,1999,34769916,0,387957528,14828948,24343572,176,827292,885416,205980,0,0,468336072,0,4517244,5.1,47.4073238,-120.5757999
WA,2000,47222820,0,401314445,38501130,43026160,0,1253335,1239460,2422560,0,0,541184400,0,6204490,5.13,47.4073238,-120.5757999
WA,2001,45411790,0,273669475,46871225,41252145,330260,781180,0,1601795,0,0,415243345,0,5325475,5.7,47.4073238,-120.5757999
WA,2002,43304025,0,390833320,23596555,45242375,321095,907200,1563190,366510,-22660,0,513825240,2082905,5630725,6.29,47.4073238,-120.5757999
WA,2003,55448980,0,358783915,35413025,38073540,280035,909490,1515940,332955,-16465,0,500473455,3018370,6713665,6.31,47.4073238,-120.5757999
WA,2004,52046655,0,357878500,42344000,44907915,334320,927225,1376420,429420,-49090,0,510825260,3682880,6947015,6.37,47.4073238,-120.5757999
WA,2005,52472035,0,360373245,42892730,41211365,324110,951950,1608620,336475,42365,0,509829250,2492350,7124010,6.54,47.4073238,-120.5757999
WA,2006,31864115,0,410038145,37477050,46641385,310925,920070,1743245,191150,235495,0,541015775,5188255,6405945,6.82,47.4073238,-120.5757999
WA,2007,42784080,0,394145975,36436970,40542800,311850,881755,1668865,185210,222560,0,534951085,12189115,5581900,7.26,47.4073238,-120.5757999
WA,2008,43808220,0,388183790,49046770,46348195,281885,839405,1361695,175945,243565,0,554142255,18287420,5565365,7.54,47.4073238,-120.5757999
WA,2009,37388865,0,364663520,59855705,33170070,294780,835115,1224440,268020,261915,0,522350665,17862430,6525810,7.67,47.4073238,-120.5757999
WA,2010,42634665,0,341441915,51796175,46205665,311295,981850,1460095,162380,266640,0,517363645,23723395,8379575,8.04,47.4073238,-120.5757999
WA,2011,26142925,0,459088510,24247535,24031390,799575,844360,1486040,185735,259580,4200,576313005,31311900,7911250,8.28,47.4073238,-120.5757999
WA,2012,18814785,0,447321775,27187965,46668545,734550,1194945,2026685,133565,217755,3970,584177365,32998830,6874005,8.53,47.4073238,-120.5757999
WA,2013,33702125,0,390775435,57121550,42304450,645515,1419520,2048930,121815,35940,3810,570864580,35021825,7663670,8.7,47.4073238,-120.5757999
WA,2014,33599640,0,397315720,55294075,47486605,656335,1565400,1684660,117705,-23765,3645,581671815,36338970,7632820,8.67,47.4073238,-120.5757999
WA,2015,25259575,0,367024580,65229635,40804560,498575,1494740,1975020,108355,200105,3950,546437290,35376925,8461270,9.09,47.4073238,-120.5757999
WA,2016,23008630,0,391729045,54910975,48128110,298755,1496610,2008210,110090,-11590,3635,570432910,40209235,8541200,9.48,47.4073238,-120.5757999
WA,2017,27447515,0,410914275,54246345,40641295,279710,1639850,1779625,115580,14975,2405,579560140,34625555,7853015,9.66,47.4073238,-120.5757999
WI,1990,66337882,0,4028824,694408,22451826,0,299540,0,358914,0,0,95537714,88,1366232,6.63,44.6309071,-89.7093916
WI,1991,68974018,0,5033266,763180,21982838,0,271376,0,328486,0,0,98713474,12,1360298,6.73,44.6309071,-89.7093916
WI,1992,67667886,0,4803210,759182,22414370,0,324650,0,310498,0,0,97786802,0,1507006,6.91,44.6309071,-89.7093916
WI,1993,69101890,0,4973174,823352,22929148,0,341174,0,671112,0,0,100477104,0,1637254,7.03,44.6309071,-89.7093916
WI,1994,72958038,0,4456618,1209310,23032938,0,416688,0,859326,0,0,104717910,0,1784992,7.08,44.6309071,-89.7093916
WI,1995,76186868,0,4756944,2017208,21939212,1168,466242,0,770328,0,0,107846262,0,1708292,6.97,44.6309071,-89.7093916
WI,1996,78539608,0,5392028,1683724,20242710,890,510042,0,727534,0,0,108835474,0,1738938,6.88,44.6309071,-89.7093916
WI,1997,83952970,0,4966586,2848708,7831742,0,669364,0,821498,0,0,102828016,0,1737148,6.88,44.6309071,-89.7093916
WI,1998,82047986,0,3494848,4968550,18794348,0,739236,0,982990,0,0,112894862,0,1866904,7.17,44.6309071,-89.7093916
WI,1999,82263108,0,3969188,4417360,22989528,0,561368,0,1082844,0,0,117077708,0,1794312,7.31,44.6309071,-89.7093916
WI,2000,84605886,0,3971268,4474950,23024156,0,620064,0,894874,10400,0,119288834,5456,1681780,7.53,44.6309071,-89.7093916
WI,2001,82506912,0,4112488,4467930,23014156,325390,649152,0,895566,0,0,117526862,144568,1410700,7.9,44.6309071,-89.7093916
WI,2002,79614968,0,5030034,4152628,24897626,291080,648932,0,845354,0,0,116862876,92360,1289894,8.18,44.6309071,-89.7093916
WI,2003,83434432,0,3686590,4956780,24430926,339096,741402,0,945576,0,0,120244850,195160,1514886,8.67,44.6309071,-89.7093916
WI,2004,84296352,0,3961352,4810724,23775698,227224,810886,0,1591238,0,0,120889866,207126,1209268,9.07,44.6309071,-89.7093916
WI,2005,83458626,0,3480438,12773588,19841982,238366,697518,0,1493020,0,0,123649328,185088,1480700,9.66,44.6309071,-89.7093916
WI,2006,80232980,0,3357196,10716964,24467030,219900,780768,0,1754372,0,0,123279686,202752,1547726,10.51,44.6309071,-89.7093916
WI,2007,80056500,0,3032166,12977500,25820638,208594,870312,0,2026828,0,0,126781260,218566,1570158,10.87,44.6309071,-89.7093916
WI,2008,83411720,0,3232284,10487178,24309020,148716,983508,0,1862320,0,0,126959110,974282,1550080,11.51,44.6309071,-89.7093916
WI,2009,74559990,0,2787976,10968280,25366302,130080,1038348,0,1424902,0,0,119918120,2103930,1538312,11.94,44.6309071,-89.7093916
WI,2010,80337466,0,4223704,10993628,26561878,126908,1015720,36,1436604,0,0,128628134,2176928,1755264,12.65,44.6309071,-89.7093916
WI,2011,79875474,0,4293820,12486672,23119562,108418,1090826,0,1164718,0,0,126578688,2375460,2063736,13.02,44.6309071,-89.7093916
WI,2012,65516870,0,3060526,23084014,28599190,159784,1033452,0,635136,0,0,127501876,3115156,2297748,13.19,44.6309071,-89.7093916
WI,2013,81290362,0,3957744,16204982,23350388,132034,968680,0,606110,0,0,131925584,3115848,2299434,13.55,44.6309071,-89.7093916
WI,2014,74898528,0,4943546,16107006,18894192,123474,1084630,0,638064,0,2388,122129592,3236002,2201762,13.67,44.6309071,-89.7093916
WI,2015,74361094,0,4681362,26797550,20016366,125058,1142118,0,415500,0,2834,132720366,3178762,1999722,14.11,44.6309071,-89.7093916
WI,2016,66725682,0,5590516,30945518,20302788,99032,1180304,0,294222,0,5342,129933222,3030522,1759296,14.07,44.6309071,-89.7093916
WI,2017,71704444,0,5314906,27310478,19297958,53518,1164624,0,288782,0,42930,130214206,3281374,1755194,14.35,44.6309071,-89.7093916
WV,1990,155286732,0,2590102,180126,0,22414,0,348364,651350,0,0,159079088,0,0,5.9,38.6472854,-80.6183274
WV,1991,143735616,0,2130770,117616,0,396,0,356978,506094,0,0,146847470,0,0,5.91,38.6472854,-80.6183274
WV,1992,146705104,0,2542126,241712,0,100,0,348364,482422,0,0,150319828,0,0,6.17,38.6472854,-80.6183274
WV,1993,145937330,0,2228202,316484,0,72,0,542372,473868,0,0,149498328,0,0,6.3,38.6472854,-80.6183274
WV,1994,159257132,0,2291270,341078,0,408,0,425416,543780,0,0,162859084,0,0,6.36,38.6472854,-80.6183274
WV,1995,157428438,0,2385358,425748,0,428,0,409326,425556,0,0,161074854,0,0,6.5,38.6472854,-80.6183274
WV,1996,170438012,0,2850070,362198,0,432,0,374844,463220,0,0,174488776,0,0,6.38,38.6472854,-80.6183274
WV,1997,179691058,0,2277538,433492,0,462,0,276008,379196,0,0,183057754,0,0,6.26,38.6472854,-80.6183274
WV,1998,182426710,0,2172688,368946,0,430,0,273708,401890,0,0,185644372,0,0,6.29,38.6472854,-80.6183274
WV,1999,186658452,0,1860510,328944,0,390,0,150916,385980,0,0,189385192,0,0,6.27,38.6472854,-80.6183274
WV,2000,182404618,0,2301806,279038,0,392,28864,190128,525506,0,0,185730352,0,0,6.27,38.6472854,-80.6183274
WV,2001,160428808,0,1903886,551730,0,21620,28658,179000,557352,0,0,163673450,0,2396,6.26,38.6472854,-80.6183274
WV,2002,185902632,0,2131472,482280,0,33538,11062,349196,595174,0,0,189523502,18046,102,6.23,38.6472854,-80.6183274
WV,2003,184937966,0,2712062,555674,0,34104,8102,339564,495796,0,0,189423108,339524,314,6.24,38.6472854,-80.6183274
WV,2004,175169196,0,2636558,510620,0,25506,3038,295604,535116,0,0,179499124,322382,1104,6.23,38.6472854,-80.6183274
WV,2005,182834006,0,2895132,574184,0,22430,506,171022,446586,0,0,187252570,307784,920,6.21,38.6472854,-80.6183274
WV,2006,182946642,0,3144866,723674,0,12956,592,105594,349772,0,0,187631608,347514,0,6.35,38.6472854,-80.6183274
WV,2007,183732530,0,2508794,777588,0,942,0,111352,399838,0,0,187866218,335176,0,6.73,38.6472854,-80.6183274
WV,2008,178226960,0,2496074,360820,0,4398,0,100502,274398,0,0,182246194,783820,-780,7.06,38.6472854,-80.6183274
WV,2009,136159800,0,3291854,218870,0,930,-298,71736,338636,0,0,141565028,1484878,-1378,7.9,38.6472854,-80.6183274
WV,2010,156295126,0,2734722,279202,0,1236,0,80150,309114,0,0,161577894,1878344,0,8.79,38.6472854,-80.6183274
WV,2011,151928214,0,2906218,502930,0,90,18382,60956,376962,0,0,157999248,2205024,470,9.39,38.6472854,-80.6183274
WV,2012,140534858,0,2862880,485788,0,0,21080,63262,286896,0,0,146826810,2572048,-2,9.85,38.6472854,-80.6183274
WV,2013,144568716,0,3477552,539278,0,0,7998,59894,299662,0,0,151726134,2773032,0,9.52,38.6472854,-80.6183274
WV,2014,155029290,0,2483948,1306604,0,0,9230,61756,325560,0,0,162119154,2902766,0,9.34,38.6472854,-80.6183274
WV,2015,136112186,0,2770086,2607260,0,0,9960,58154,280428,0,0,144590538,2752464,0,10.08,38.6472854,-80.6183274
WV,2016,143025922,0,3276494,2449134,0,-24562,0,49302,245338,0,0,151885936,2864308,0,11.44,38.6472854,-80.6183274
WV,2017,136698018,0,3316984,3053456,0,-27492,0,68952,239560,0,0,146714160,3364682,0,11.63,38.6472854,-80.6183274
WY,1990,77816934,0,1289226,536404,0,90792,0,17284,98410,0,0,79949930,0,100880,5.97,42.9918024,-107.5419255
WY,1991,76162690,0,1471864,643526,0,94982,0,0,122834,0,0,78596776,0,100880,6,42.9918024,-107.5419255
WY,1992,82761568,0,1271280,682514,0,90792,0,17284,116966,0,0,84947788,0,7384,6.08,42.9918024,-107.5419255
WY,1993,79014184,0,1574854,731080,0,85686,0,4142,132762,0,0,81542708,0,0,5.96,42.9918024,-107.5419255
WY,1994,83148478,0,1794418,801712,0,109492,0,6448,107142,0,0,86004570,0,36880,6.04,42.9918024,-107.5419255
WY,1995,77992750,0,1597006,644900,0,109492,0,18460,140610,0,0,80503218,0,0,6.09,42.9918024,-107.5419255
WY,1996,79460440,0,2463594,755874,0,119382,0,18860,125842,0,0,82943992,0,0,6.13,42.9918024,-107.5419255
WY,1997,78999586,0,2761426,771124,0,145778,0,14248,126962,0,0,82819124,0,0,6.22,42.9918024,-107.5419255
WY,1998,87008126,0,2684644,736828,0,154632,0,15010,91262,0,0,90694592,4090,0,6.28,42.9918024,-107.5419255
WY,1999,83878144,0,2340450,759248,0,148130,0,19312,97398,0,0,87264982,22300,0,6.34,42.9918024,-107.5419255
WY,2000,87148216,0,2022070,1078272,0,153142,0,18706,76332,0,0,90988560,491822,0,6.5,42.9918024,-107.5419255
WY,2001,85578620,0,1758222,1183684,0,215818,0,15022,72192,0,0,89553876,730318,0,6.77,42.9918024,-107.5419255
WY,2002,83846322,0,1167230,1426160,0,153098,0,0,80208,0,0,87567678,894660,0,6.97,42.9918024,-107.5419255
WY,2003,84682904,0,1187110,560392,0,0,0,0,89842,0,0,87253204,732956,0,7.04,42.9918024,-107.5419255
WY,2004,86691480,0,1186294,173794,0,213400,0,25492,91718,0,0,89615208,1233030,0,7.21,42.9918024,-107.5419255
WY,2005,86691352,0,1616750,649962,0,130240,0,527172,84610,0,0,91134614,1434528,0,7.48,42.9918024,-107.5419255
WY,2006,85783654,0,1686632,1002540,0,98064,0,619854,91874,0,0,90800740,1518122,0,7.75,42.9918024,-107.5419255
WY,2007,86253618,0,1458848,1188052,0,138068,0,624182,94444,0,0,91266972,1509762,0,7.75,42.9918024,-107.5419255
WY,2008,87615806,0,1670550,989358,0,134754,0,577290,88054,0,0,93000896,1925084,0,8.21,42.9918024,-107.5419255
WY,2009,83908532,0,1933144,976028,0,119226,0,568722,100362,0,0,92058424,4452410,0,8.58,42.9918024,-107.5419255
WY,2010,85973046,0,2047774,917966,0,135714,0,558130,112292,0,0,96238508,6493586,0,8.77,42.9918024,-107.5419255
WY,2011,81922898,0,2447460,917860,0,124214,0,529874,110900,0,0,95276942,9223736,0,9.11,42.9918024,-107.5419255
WY,2012,86823532,0,1786940,1025830,0,133992,0,564998,103708,0,0,99177212,8738214,0,9.85,42.9918024,-107.5419255
WY,2013,92873358,0,1421756,1024878,0,138560,0,562400,78612,0,0,104966130,8866568,0,10.16,42.9918024,-107.5419255
WY,2014,86817302,0,1737420,1114242,0,148106,0,673536,90246,0,0,99392366,8811514,0,10.5,42.9918024,-107.5419255
WY,2015,86182378,0,1736522,1444608,0,155544,0,810772,89796,0,0,97933038,7513416,0,10.97,42.9918024,-107.5419255
WY,2016,80053748,0,1946976,1576286,0,130028,0,716276,111272,0,0,93313260,8778676,0,11.13,42.9918024,-107.5419255
WY,2017,80137132,0,2247248,1557978,0,91860,0,720472,87692,0,0,93483692,8641310,0,11.37,42.9918024,-107.5419255
